date,cleaned_reviews
7 years ago,another star mrt station its a elevated station with all the basic amenities surau prayer place for muslims toilets a small family mart staffs are present here all the time to help you can even get your small change 
4 years ago,very clean efficient and excellent service convenient the newish mrt line connects many useful locations pasir seni sentral market sentral station utama and the curve to name a few this is a great way to get around if no need for car inexpensive safe reliable and above all at this time clean
6 years ago,clean and organised but there is no screen displayed on ground floor telling you the timing of train arrivals so you wont know whether to run up to the station or to take your time walking
5 years ago,clean and nice station let grab driver know which gate pintu you are at if you are going to order a car only problem going to the station from ttdi central is that walking pathways are not smooth have to run across roads and jump through railings before reaching mrt station
2 years ago,it is in sorry state escalator not been working for a long time ladies sitting in side for what cant be help full at all dirty out side i am very sad to be malaysian and they have mentality of rd world country attitude earn salary with out doing work as they ate paid to sit to to look at thier phones and play game
6 years ago,isnt one of the busiest passenger traffic station toilet is always clean family mart convenience store line of mrt feeder busses available
6 years ago,good mrt station but the ramp to the road tarmac west exit needs to be smoothen out for easier wheel chair access it is a small gap but does cause a challenge
7 years ago,not so crowded here
6 years ago,not bad bas transport all ready to dispatch
5 years ago,i like the design of this train stop as there is a loop around the area to allow for cars to wait for passengers nonetheless need to be specific which side of the station you are exiting as the station has two different exits that are located at seperate sides of the road
6 years ago,public transport is always the best nothing can go wrong with public transport
7 years ago,clean and spacious station sadly not many street parking bays glad theres family mart to grab some quick bite
5 years ago,this place is very clean and well taken care of having a family mart shop there is a really nice i can buy food while waiting for the bus
7 years ago,clean and well manage plus point for having family mart unfortunately doesnt have spacious and convenient parking space this is near neighborhood area if people want to take the mrt to kl city or sg buloh direction for work on daily 
9 months ago,must put polis bantuan on pick hours on work day
7 years ago,family mart in the station provides the best macha ice cream the buses are pretty frequent longest wait is mins but its faster now mins maybe 
7 years ago,mrt station for sbk line from sg buloh to kajang nearby is office crowd and few towers houses companies wheelchair accessible and there is disabled facilities too onsite personnel is able to provide assistance for elderly and disabled there is concession tokens available at the customer office
6 years ago,quiet station if you want to go nealofa boutique disembark here got family mart for quick bite tho the shop is small and less variaties of stuff
2 years ago,the place is clean n got shop in there for u to buy thingstoilet is clean n got grab n feeder bus place at the back of stationvery easy 
6 years ago,clean and good areavery nice view from mrt stationnear with starling mall uptown damansara and tropicana mallnear lebuh raya damansharapuchongeasy to get transportbustaxilots of restaurantcondominium mrt connecting sungai bulohkajang
6 years ago,good facility to travel around the train frequency perhaps can be increased ttdi station ha s a family mart and walking distance to a food court damansara kim
7 years ago,the signage on the bus stop on the glomac side is wrong it says that t and t stop there but thats incorrect only t stops at that bus stop t stops on the opposite side closer to ttdi plaza rapidkl needs to fix the signage on this commensurate with the actual bus route otherwise the station is excellent
6 years ago,good station location it is good to have some cafe attached so one can grab quick fooddrink here apart from family mart
5 months ago,good
5 years ago,one of the best mrt station family mart is at this station to serve you attraction around 
5 years ago,convenient n looks elegant just like u r overseasparking might b a tad prblm especially during week days with its location so near a hero mkt d condos office bldgs n not forgetting d grand pasar besar ttdimuch improvemt needed🤔 
5 years ago,its spacious theres family mart at the station and close to the surrounding shops just need to walk a bit to reach the shops
7 years ago,clean and well managed as always a convenience for it to have familymart for anyone that wants a quick japanese snack
5 years ago,there is a family mart at this station near pasar besar ttdi as well easy to do shopping at the wet market dont get yourselves wet tho  
a year ago,a well known stop for the mrt line its a stop away from one utama stop theres not many shops around as its around residential area but the connecting bus services serve the ttdi area and damansara utama damansara jaya area
7 years ago,entrance layout isnt well thought out that you waste a lot of time going in and out decent station on the inside but mrt busses too infrequent
6 years ago,place i go everyday to commute to work have family mart if youre hungry and on the go very convenient
5 years ago,most convenient n accessible place as well as saving on petrol n strength of driving ur own transporta relaxing mode of transport
5 years ago,it is at a good location and provides regular feeder bus very convenient to residents in surroundings
5 years ago,got family mart prayer musolla toilet but no atm available got reload vending machine hope got atm in the future
2 years ago,mrt station close to ttdi and walking distance to uptown damansara connecting bus available on site
8 years ago,great new mrt station clean and spacious location is ideal fro travelers
5 years ago,near hero mart and a family mart is stationed inside the toilet and surau is clean and comfortable
7 years ago,typical mrt station only problem is the gate b is quite congested especially if after picking up or drop off youre heading back to ttdi
4 years ago,nice and clean facilities provided but still need minor improvement for their toilet
5 years ago,there is a family mart after card scancomfort mrt place not too crowded
a year ago,escalator squeaking so loud should have a convenient shop
5 years ago,very convenient family mart also is available but foods always out of stock
6 years ago,nice there are nice comfortable facilities here with buses here grab also easily got
3 years ago,this is mrt station kajang and sungai blue line very nice area looking view
4 years ago,clean well designed station infused with greenery even at the toilets that are immaculate
6 years ago,have family mart and the staffs are all friendly the surau is very comfortable
5 years ago,wonderfully clean n efficient well connected n a walk from glo damansara apartments
2 years ago,very clean and comfortable surroundings easy access
5 years ago,the best and easy to pick up or drop passenger not a crowded area but the parking spot here are very limited
6 years ago,clean fast not crowded neat to hero market ttdi and kpj damansara specialist
7 years ago,bus stops and pick up areas are quite confusing facilities are still in great shape for now
6 years ago,no designated parking slots but drivers can temporarily wait to pickupdrop off
5 years ago,nice place like other mrt station theres a direct way to the shipping mall
5 years ago,good and convenience way to travel no need to go through traffic jam
5 years ago,family mart is here 
2 years ago,very nice way to travel around places in kl and selangor
5 years ago,cool a fast like to to use and avoid all the traffic issues of driving love this so much and thanks for this mrt link
6 years ago,one of the most convenient station near to hospital groceries morning market food car repair
3 years ago,convenient and manageablelocated nearby shop lot and hero market plaza ttdi
6 years ago,from ttdi mrt the gate a is linked to the glomac centre and you can walk to desa kiara condo from there
7 years ago,clean mrt station late at night they sometimes close half of the exit attention
4 years ago,found a good pair of earphones for rm saved me a lot of money
6 years ago,very easy to access got free buses easy to get taxis
6 years ago,very spacious thus slightly overkill on the space but very comfortable
7 years ago,good clean station but no parking though
6 years ago,you can walk to tropicana city mall from this station if its not too hot
6 years ago,one of the station in mrt sbk line neat and clean not crowded
5 years ago,its clean and not crowded the nearest stop to glo damansara
7 years ago,good mrt station without confusing signboard and short walking distance to exit
5 years ago,theres family mart in this mrt station very near to hero market and ttdi wet market
5 years ago,wonderful facility for a mrt station
5 years ago,ᐠᐟ
5 years ago,i love our local mrt this one has family mart which is great
7 years ago,usual quiet mrt station some nice malay foodstalls nearby
5 years ago,clean station not crowded even during peak hours
7 years ago,great facilities very convenient helpful staff
6 years ago,clean and nice place there is parking place as well
5 years ago,the family mart has full service of oden and ice cream
5 years ago,theres a family mart good choice of light food and drinks
a year ago,systematic flow of passengers to help reducing covid
2 years ago,its a train station clean and tidy
7 years ago,very modern clean and easy to find your way around
6 years ago,v convenient to get into the city its clean
5 years ago,best mrt station to go uptown damansara using mrt shutter service
7 years ago,the best part for this station is there is family mart out there
7 years ago,clean convenient but parking space is a problem sometimes
5 years ago,mrt that have family mart you can stop by to eat oden
7 years ago,its a little bit gloomy station and umobile phone line also always lost at here
5 years ago,if only there are more parking bays available
6 years ago,all the conveyer belts on the escalator have loud squeaking sound
5 years ago,nice facility easy to travel with mrt love it
5 years ago,very near to dsmsnsara glo ttdi wer market
7 years ago,public transportationgood locationcrowded on peak hours
6 years ago,its also a train station called mrt any other route isnt connect with this station except buses
7 years ago,its so convenion to travel from places to places plus they have buses
7 years ago,nice and cleangot family mart too
6 years ago,not very convenient need to walk far to find some foods
5 years ago,convenient would be the word to describe it also clean and safe
a year ago,good location n clean
7 years ago,very goodcoz i travel n use it daily
a year ago,gate way to ttdi kenys hill
5 years ago,there is consistent bus feeder to uptown at am
5 years ago,daily commute clean toilet and spacious platform
7 years ago,mrt is a very good experience wish there are more stops
6 years ago,a strategic mrt station in ttdi near to heros supermarket and the morning market
5 years ago,easy wan go at golden triangle area at bukit bintang
6 years ago,clean and tidy parking is limited
2 years ago,mrt station at ttdi kl convinenion to goes kl
5 years ago,the only special place here is that they have family mart
5 years ago,taman tun area good location have mrt stration
5 years ago,clean and nice place to wait for your mrt
6 years ago,good station but dirty toilet
5 years ago,good and clean more life needed
5 years ago,several time went here is very nice
7 years ago,very convenient and hassle free mrt station
5 years ago,nearby with ttdi area and easy to take mrt bus
4 years ago,was here good location
5 years ago,service is ok got family mart too 
7 years ago,well mannered staffs and clean surrounding
5 years ago,like all mrt station its modern
7 years ago,clean friendly staff has a family mart
4 years ago,has to take elavators to reach the railway
5 years ago,lots of places to eat within minutes walk
4 years ago,clean good staffs good security
7 years ago,clean facility many shop around
4 years ago,very clean and also gd service
5 years ago,very big station like a mall
6 years ago,punctualthe train come every ninute
5 years ago,okon time good location
6 years ago,easy to pick up and drop off
5 years ago,like it the female was so comfortable
7 years ago,easy excess to feeder bus
5 years ago,cleanwell staffed and friendly
4 years ago,detergent used is too strong
5 years ago,love the family mart there
5 years ago,stop by to get to family mart udon
5 years ago,well design with surrounding ammenieties
5 years ago,clean and in good area
6 years ago,i love family mart
5 years ago,love the family mark here
5 years ago,station is spacious and convenient
5 years ago,service gud timing on time
5 years ago,got family mart inside
3 years ago,clean and comfortable
6 years ago,very good  
5 years ago,nice place
a year ago,🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥 please take stricter and physical action against the men in the womens coach because we women dont feel safe to rebuke men out of womens coaches 
5 years ago,the best its comfortable everyone is uncomfortable because there is a big toilet in his own surau the surau is the best because there are not many people who stop to pray there but the door of the muslim surau has a loud sound when it is closed its deafening
a year ago,close to the golf course where the flora garden feels cool sitting near
3 years ago,here there is a twoway intermediate bus which is t which moves around the ttdi area while t moves towards starling mall atria and kdu college
11 months ago,one mrt comes every minutes coolness clean perfect
2 years ago,mrt is okay its not crowded but sometimes the mrt counter when i top up is always for a receipt ask for a new one
5 years ago,very clean only the mrt waiting room is very hot stand near a fan to keep it cooler
5 years ago,there is a family mart inside
4 years ago,the environment is clean bright and spacious which is enough to earn five stars
7 years ago,there is a family mart here thats enough to give it five stars
4 years ago,some places are dim not open so sunlight enters hard to see
5 years ago,can take the mrt feeder bus to go to starling or atria
7 years ago,nicr layout but salu shops have to queue long to pay
7 years ago,comfortable placecleanthe train is on timethe best
5 years ago,its safe to ride this when in a hurry dont hit the gym
5 years ago,there is a family mart here so you dont have to go far to get oden
7 years ago,new mrt station connecting sungai buloh and kajang to ttdi area
4 years ago,ade family mart clean as usual  
a year ago,best here just hurry up and get the mrt
7 years ago,close to where you live
4 years ago,fast but noisy sound of moving train
5 years ago,nice cool place sabtai sahaja
6 years ago,the best means of transportation in malaysia and this is our station close to residence
2 years ago,the escalator is broken ever when you want to repair it
4 years ago,a spacious and comfortable station
6 years ago,clean beautiful has a clean surau
8 years ago,after waiting for a long time it is finally open to traffic
6 years ago,the best infrastructure is provided by the bn government
4 years ago,its a beautiful station
4 years ago,staff are good and helpful
8 years ago,very easy parking
5 years ago,the place is clean
6 years ago,fast and comfortable
7 years ago,still new and very clean
5 years ago,its clean and comfortable
5 years ago,mar best
5 years ago,best
4 years ago,very good
7 years ago, 
5 years ago,coz mrt
6 years ago,normal
5 years ago,quiet
5 years ago,best boss
8 years ago,for a bell
5 years ago,clean station
5 years ago,clean off
6 years ago,there is familymart
5 years ago,comfortable
6 years ago,easy
6 years ago,mar
5 years ago,clean
6 years ago,easy parking
5 years ago,good
7 years ago,best
6 years ago,old
4 years ago,in the trial
5 years ago,ktm
6 years ago,beautiful hahahah
5 years ago,nice place
7 years ago,family maaaaaaaart
5 years ago,new station
