date,cleaned_reviews
6 years ago,this is a transit station such a huge place so advance looking must have cost a lot of money and its empty nothing much
5 years ago,clean tidy quite not do many people at this hours
7 years ago,good facilities restroom for disabled people wheelchair designed facilities clean
6 years ago,clean and well designed toilets need repairs
7 years ago,a metro station near to commercial and residential area very convenient
7 years ago,good and convenient for people around cheras selatan to enter the city
7 years ago,to park the careasy to take mrt to kl
5 years ago,lovely mrt station with a great connectivity
7 years ago,nice place with futuristic designaffordable fare
6 years ago,the feeder buses are available just below the station
5 years ago,after pm bust station is scary
7 years ago,convenient for folks stay around batu
6 years ago,not far from the ibis hotel and a easy way to get from place to place
5 years ago,very good design for public transportation
7 years ago,average with lack of parking space and single direction route
6 years ago,close to landmark residence just minutes walk away
6 years ago,simply among the best built station
6 years ago,very clean mrt station and lots of condo nearby
6 years ago,nice public transportation big comfortable
5 years ago,at gate b no escalator going down
7 years ago,this station got two entrances gate a and gate b
7 years ago,nice equipments and train is always on time
5 years ago,easy way to klno trafic
5 years ago,the main parking space is under construction
6 years ago,all basic facility is available to all visitors
6 years ago,very organised metro station
5 years ago,its one of the mrt stations in the mrt sbk line
5 years ago,one of the regular stops in the mrt route
6 years ago,that traffic light should be funtioning by now
6 years ago,important station for sg long people
6 years ago,very convenient in trafic jams
7 years ago,a lot of buses work there
6 years ago,very hard to find parking here
7 years ago,as big as a small international airport
7 years ago,wide spaces and comfortable ride
6 years ago,full of public transport buses and taxis
5 years ago,good wheelchair accessible
6 years ago,good place to takemrt
6 years ago,try to avoid during peak hour
6 years ago,very new and clean station
6 years ago,so good
7 years ago,very traffic jam to go in
5 years ago,so clean and safe
7 years ago,not many taxis around
7 years ago,public transport that another level in malaysia
5 years ago,clean and good facility
5 years ago,a great train station
6 years ago,woow nice
6 years ago,easy and comfortable journey
6 years ago,very convenient station
5 years ago,no parking sad
6 years ago,nice clean facility
6 years ago,its an mrt station
5 years ago,come early parking limited
6 years ago,nice stay
7 years ago,good easy
6 years ago,clean new mrt station
7 years ago,beautiful place thank to goverment
7 years ago,love all facilities
7 years ago,nice view
5 years ago,clean safe beauty
7 years ago,only one store open
5 years ago,not enough parking
7 years ago,clean and good location
7 years ago,clean safe and convenient
5 years ago,standard mrt station
6 years ago,like every other mrt
7 years ago,no parking area
7 years ago,new fast and clean
5 years ago,now i know the thing that i used to not know
5 years ago,its quiet
7 years ago,lack in car park
6 years ago,no car park
7 years ago,mrt station good
7 years ago,clean and good service
7 years ago,clean one
6 years ago,nearest mrt from home
7 years ago,is good
7 years ago,nice
5 years ago,save for me n others
6 years ago,cut the damn grasses damn it
5 years ago,clean and tidy
5 years ago,ok
7 years ago,enjoyable journey
5 years ago,ol
6 years ago,this place cannot be search in google
7 years ago,brand new and clean
5 years ago,easy and efficient
7 years ago,nice station
6 years ago,station
6 years ago,just a mrt station
5 years ago,easy to access
6 years ago,lack of parking
6 years ago,easy
7 years ago,very clean
6 years ago,great
5 years ago,nice
6 years ago,and a mart in it
5 years ago,beautiful place
5 years ago,fast
6 years ago,efficient
6 years ago,good
6 years ago,easy access
6 years ago,lovely
7 years ago,peace and cool
6 years ago, …
7 years ago,alright
5 years ago,ordinary
5 years ago,coll
6 years ago,subway
6 years ago,convenient service
5 years ago,convenient stop
6 years ago,nice
6 years ago,good
6 years ago,good
6 years ago,ok
6 years ago,good
6 years ago,it feels so good because there is another mrt train close to where you want to go
7 years ago,want be slim———— susenji help you after the launch of the slimming miracle susenji sales continued to explode …
6 years ago,this station brings convenience to the people but when i came out of the traffic light intersection i was spitting since traffic lights are being built why are they only equipped with orange lights cars on the road always refuse to …
6 years ago,because there is no large parking lot there are not many people and the toilets are cleaner than popular sites such as pasar seni
3 years ago,the lift is broken my boss in the morning i went up the stairs o
6 years ago,if you dont make a mistake the th stone is the right one right here you can renew the monthly pass if its near sri raya you can
6 years ago,many buses are available and dont wait too long while getting on the bus
6 years ago,you will arrive at batu seblas cheras bintu on the left will open you are approaching batu seblas cheras exit to right door  …
7 years ago,the station is comfortable and makes traveling to the city center easier
6 years ago,its time to get here can you take the bus
5 years ago,you can order from passenger grab if you stay here
7 years ago,mrt station with multistorey parking facilities intermediate bus system
6 years ago,one of the new mrt station along sg buloh kajang line
6 years ago,just another mrt train station at batu balakong
5 years ago,mrt terminal at cheras jalan kuala langat selangor
7 years ago,its a mrt cheras eleven means btw
7 years ago,the best
7 years ago,convenient and fast you can get to many shopping malls
5 years ago,a good station with seating
6 years ago,just for the mrt station
7 years ago,hand guard elevators often have problems
2 years ago,kojo is broken
5 years ago,close to ar rahnu xchange balakong
6 years ago,walking distance to pekan cheras bt
4 years ago,i only know that i can take the subway …
a year ago,best
5 years ago,easily accessible mrt station
6 years ago,very modern public transport
7 years ago,dont enter the wrong lane youll get stuck
6 years ago,its quite comfortable
6 years ago,superbthe legacy of dsn leadership
6 years ago,the nearest mrt ti balakong
6 years ago,the fastest public transport
6 years ago,the transportation that i often use
7 years ago,car parking is less
6 years ago,love mrt
5 years ago,easy on the go
7 years ago,good and convenient
6 years ago,convenient and on time
5 years ago,very good
5 years ago,very convenient for people
6 years ago,okay
5 years ago,cheras perdana easy exit
6 years ago,convenient to the subway wow
6 years ago,nice mrt
7 years ago,no parking
5 years ago,comfortable
7 years ago,still new
5 years ago,beautiful
5 years ago,rate
6 years ago,cesco
6 years ago,best
6 years ago,clean
6 years ago,the best
7 years ago,exactly the best
6 years ago,narrow
7 years ago,covinient
7 years ago,mr station laa
5 years ago,convenient
7 years ago,near home
5 years ago,good
7 years ago,no parking
6 years ago,mrt station
5 years ago,long sculator
7 years ago,cute petite
6 years ago,🤗🤗🤗 …
6 years ago,comfortable
