date,cleaned_reviews
5 years ago,its ok as far as train station go but theres this issue with the broken toilet thats been there for almost a year and an issue with the leaking roof which has been there for every since i remember which is about years obviously …
6 years ago,one of the hectic busiest mrt station if youre at this station you can exchange to lrt which is kelana jaya line …
7 years ago,clean very well airconditioned and the train arrives on time sometimes it delays but only for a few seconds nice architecture as well
6 years ago,hugh and impressive station link to plaza rakyat is very far and quite scary as it is totally deserted during off period should have police patrolling at intermittent distant
3 years ago,a very central station that connects between the kelana jaya lrt and sungai buloh kajang mrt spacious comfortable station trains are on time
4 years ago,the newly phase station of mrt sungai buloh kajang line this station are interchange station with sri petaling line which is connected …
6 years ago,convenient mrt station just outside the historic stadium merdeka maba chin woo stadium and sjkc jalan davidson its located m by walkway to hang tuah lrt and kommuter stations the merdeka mrt station is also connected to the …
7 years ago,exit a to grand olympic hotel smk methodist wisma ocm and jln petaling chinatown area it has a link to plaza rakyat lrt station without tapping out exit b to stadium negara stadium merdeka stadium chin woo smk victoria vi hotel masjid albukhary
6 years ago,get off here to change from the mrt to the lrt ampang line there is a bit of a walk to reach the lrt plaza rakyat station there is a short distance with a moving walking horizontal “escalator” the alternative is to change twice at the …
5 years ago,interchange to lrt ampang line plaza rakyat station easily its interlink you will be remain in the station no afraid of rainy days
2 years ago,one of the convenient station to change from mrt to lrt or the other way around long walking path underground with air conditioner and escalators
5 years ago,clean and well kept up
6 years ago,exuberant and enlightening mrt station joins to the star line that can take you to sentul or putra heights another star line can even take you to ampang for those who alight from this station they can easily walk to the merdeka stadium or to the olympic hotel nearby
5 years ago,theres a connection to lrt sri petaling line also utc is within walking distance too as well as the famous petaling street
5 years ago,long walking distance to connect lrt station dark and danger walk way toward pudu raya station especially at night some more urine smell all the way
7 years ago,connecting to lrt petaling and ampang minutes walking distance between the lines not many people and did not see any mrtlrt crew or security around
6 years ago,mrt merdeka clean and tidy for rail way station the train every minutes on peak time and every minutes on offpeak time this is also interchange station to ampang putra height line
7 years ago,easy to find and navigate toilets not that clean waffle shop outside has good chocolate waffles
5 years ago,the transportation in kuala lumpur are awesome hope we can have the same or better in every cities in indonesia
6 years ago,beautiful and systematic btw it is an interchange station from lrt dont go out from the lrt station instead go to the passageway that will bring you straight to mrt merdeka  …
5 years ago,if you onboard train from putra height toward pasar seni this station is one of the available option where you can change train that will take you to taman ttdi mutiara damansara
6 years ago,the station has a walk track being used to make the walks faster neat as usual and busy always
7 years ago,its linked to lrt sri petaling line and just one station away to pasar seni station chinatown and mrt bukit bintang at its south
2 years ago,near this station you can find enter change station to lrt plaza rakyat who someone want to take lrtmrt and mrtlrt
7 years ago,can accomodate more people inside train have to walk a bit if u are from lrt but walking a distance wont hurt …
3 years ago,very spacious and cozy but not enough seatings available should add more for elderly people to sit
3 years ago,you have to know the way for exit dont get confuse if youre lost ask someone or go to the customer service theyll help you
3 years ago,very good and clean very convenient
2 years ago,please continue to maintain as it looks like now walking distance to various cafes in petaling street
6 years ago,strategic location and easy access to every part of shopping complexes in kuala lumpur either via sg buloh line or kajang line
7 years ago,a very modern station mrt merdeka clean n cool ac helpful staff dont have to wait too long
7 years ago,wonderful quick easy rapid malaysia i love it
7 years ago,just another modern train station enter with prepaid tickets or prepaid cards special discount for senior citizens
6 years ago,very near to petaling street and others famous place nearby who want to come here should consider take mrt comfortable
7 years ago,located right next to stadium negara expect a queue at the washrooms cubicles if theres a concert going on at the stadium
5 years ago,interchange station with lrt ampangsri petaling line just a little walk to the lrt plaza rakyat station
2 years ago,actually a very good station well maintained clean excellent
5 years ago,its a connecting station with ampang line and sri petaling line quite a walk from mrt to lrt
2 years ago,the premise is very clean well managed and easily accessible routes
2 years ago,clean and modern clear directions for passengers to the lrt station
6 years ago,mrt merdeka is same with lrt plaza rakyet walk way is quite long very useful
7 years ago,quiet and peaceful place most of time for exchange from or to lrt sri petaling line
4 years ago,love with merdeka station always clean like others station but unpleasant leaking everywhere when raining time
7 years ago,great mrt station for star connection and if you are having event at stadium negara or merdeka
5 years ago,connected to lrt station too which give you more choice of places to go
6 years ago,very nice morden design the place is clean and the train is arrive according the estimate time
7 years ago,its too far we must walk along tunnel but it provide escalator too
5 years ago,connects the mrt line to the lrt plaza raykat station by a aced indoor walkway  …
6 years ago,the station design is beautiful i love the mural of our rukun negara there
3 years ago,its been years and they still havent removed the mulan posters
5 years ago,building this transportation in this location is very convenient for passengers to travel to work or to visit place
5 years ago,hot for underground station and escalator at lrt plaza rakyat from the mrt always broken
5 years ago,this station is connected to lrt putra heights a d ampan line
5 years ago,nice exterior and interiorenough signboard to guide you throughkeep it up
7 years ago,spaciouscool cleanjuz hope it will stay tat way
7 years ago,nice station neat and clean enjoy to journey by mrt
6 years ago,its a bit of a walk but it gets you safely to your destination
7 years ago,very long walk n cold
6 years ago,spacious after all the construction nearby here i think this place will be crowded
4 years ago,very efficient took the train to utama instead of driving
7 years ago,it is linked to the lrt plaza rakyat station you do not need to exit it
2 years ago,spacious and nearby to hotels and pasar seni area
5 years ago,connecting station to lrt ampang line at plaza rakyat lrt station
4 years ago,the station is very big and so neat and clean 
6 years ago,public transportation got access to lrt also very convenient
7 years ago,clean and convenience connected to plaza rakyat lrt
6 years ago,best station you can go all over kuala lumpur
6 years ago,this mrt station is conveniently connecting to lrt plaza rakyat station
7 years ago,the best mrt station for those who wish to go rhb centre
7 years ago,easy to shopping as there is an average brands products or food court too
6 years ago,very clean station a bit quite but safe
3 years ago,was going pertama complexgood to plaza rakyat station …
6 years ago,the station that connects to plaza rakyat on the sri petaling line
5 years ago,first class connecting mrtlrt station to tbs
6 years ago,the interchange station is quite far via underground path that is mysteriously like an oven
7 years ago,clean and the escalator speed is faster than normal escalator
5 years ago,run smooth and fast good mode of public transport system
6 years ago,facilities ok but toilet a bit cacat and dirty
5 years ago,only cubicles toilet surau confusing qiblat direction
4 years ago,connected with lrt ampang line sri petaling line
3 years ago,had to do a changeover to plaza rakyat to catch a train on another line
4 years ago,beautiful edifice the walk through escalator is genius
5 years ago,loved it the best train station in kl
7 years ago,good integrating system with lrt ampang line
5 years ago,always good when a station can be connected to another line
3 years ago,interchange train station for putra height ampang line
6 years ago,nice and beautiful train station modern and futuristic look
5 years ago,what a nice spacious clean and beautiful mrt station
6 years ago,plan ahead if you want to catch tha last train
5 years ago,long walk to plaza rakyat heavy usage during rush hour
3 years ago,great mrt station with good vibes
6 years ago,never waited for more than minutes for my ride home
4 years ago,as of others station clean and well connected
2 years ago,have mosquito ar that area in benjo
6 years ago,great for transferring to lrt plaza rakyak
5 years ago,mrt station where you can exit to pudu sentral
6 years ago,my station for changing lrt ampang line
5 years ago,busy train station many connections to others road
7 years ago,exit to stadium merdeka
7 years ago,mrt station near to mbs school wesley methodist church kl
5 years ago,quite a long walk for transit to lrt station
6 years ago,im here to stay wisma osm 
6 years ago,good facilities with extensive information for travellers
7 years ago,good location
5 years ago,underground station full with decoration nice view
2 years ago,very quiet not crowded
3 years ago,very nice clean place
2 years ago,very nice and very clean 
6 years ago,very well lit and clean
5 years ago, …
7 years ago,station is cozy and train is on time
5 years ago,great close to maba and shops
10 months ago,employee attitude
4 years ago,realy good service by mrt
6 years ago,easy alternative to kl sentral
5 years ago,easier mode for public transport
5 years ago,good
2 years ago,mrt fast moving
7 years ago,good access to lrt
6 years ago,nice mrt station
7 years ago,really comfortable mrt
4 years ago,my favourite station
6 years ago,ac good
4 years ago,the usual place to landing 🤣 …
5 years ago,too many people
7 years ago,nice station
7 years ago,convenience
5 years ago,transportation in kualalumpur is integrated with various modes of transportation starting from mrt lrt monorail krl and rapidkl bus merdeka mrt is one of the mrt shelters located near merdeka stadium the payment process is very easy …
2 years ago,if we go out through the entrance to the national stadium then we will find a sculpture for a photo spot of malaysias harmonyif im not mistaken hehe
2 years ago,connection route from mrt merdeka to lrt sri petaling plaza rakyat ampang sentul timur putra height and kelana jaya gombak
6 years ago,mrt merdeka station is linked to plaza rakyat station utc pudurayabus station for ampang line and sri petaling line
7 months ago,the counter cheats people with disabilities to top up rm but only has rm in it
9 months ago,merdeka is closest to bukit bintan
3 years ago,the elevator is broken ive been paying for it for months but i cant do anything elsethe escalator to go down to the merdeka gate a station has been broken since saturday but not repaired until now today the …
2 years ago,interesting place there is a horizontal stair machine that moves automatically like at kuala …
2 years ago,i like this place its very easy to go to banda you can connect to mrt and lrt you can go to the destination in the direction of your destinationwhat if its a new mrt
5 years ago,mrt sungai buloh kajang line
4 years ago,its a long way to walk from nu sentral to where you wait for the train but whatever the room is comfortable the toilet is clean the seats are just as invited
3 years ago,this station is comfortable the place is also clean only the footpath needs to be fixed soon im afraid that someone will be careless with their mobile phones until they get to the crosswalk thanks prasarana  …
8 months ago,quite cold
4 years ago,big and comfortable
3 years ago,worse its so long to wait for the train suppose you can get to work early so its the reason for the delay no announcements to be made if there is a technical problem
4 years ago,underground station mrt to lrt interchange station plaza rakyat lrt station the new normal before entering all users must line up with a distance of one …
4 years ago,pnb
3 years ago,tired of walking from plaza rakyat station but its ok because it doesnt rain even if it gets wet
6 years ago,tq dsn is a comfortable and quiet area because it is building the mrt for malaysians
6 years ago,the best mrt wide right on time there should be more new routes that are easily accessible to many residents
6 years ago,mrt stationtransit station between sgbulohkajang to ampangsentul timur plaza rakyat lrt station very comfortable nice place
6 years ago,this station is located underground this station is also connected to peoples plaza station but you have to walk a little further
5 years ago,the place where many black people visit and take photos in front of the tallest flagpole  …
7 years ago,i like to come here to transfer to lrt and mrthaha because there are two buses from sentul here from putra high and ampangmiss one can get on the other one the waiting time will not be too long
4 years ago,mrt giler pigride from mrt kajang stadium to mrt merdeka for an hour and a halfmrt giler really cool
7 years ago,start operation on one of sungai bulohkajang line station located near merdeka stadium
6 years ago,nicely designed metro station connecting mrt sg bulohkajang line and lrt ampang sri petaling line
6 years ago,its a long way fortunately the environment is comfortable suitable for the elderly maybe have a wheelchair
3 years ago,modern mrt station dropped by linked to sentul timurampang line and gombakputra heights line
6 years ago,interchange station from sungai buloh kajang mrt line to sentul timur sri petaling lrt line
6 years ago,pok jibs legacy in developing public transport haha friends and opponents praise
5 years ago,interchange if going from sungai buloh mrt to sogo city station
2 years ago,first time riding awesome comfortable and fast
7 years ago,walking distance to national stadium link to plaza rakyat lrt
5 years ago,mrt merdeka interchange frm lrt plaza rakyat very convenient pedestrian alley
4 years ago,connected with plaza rakyat station petaling and ampang line lrt
3 years ago,beautiful well managed aircond is cold even at night
5 years ago,its a long way to mrt or lrt
4 years ago,mrt merdeka can walk distance mins to lrt plaza rakyat
7 years ago,interconnected mrt railway station to plaza rakyat lrt station
5 years ago,beautiful station the surrounding area is undergoing redevelopment
5 years ago,aaaa this mrt has been here since independence
4 years ago,clean and accurate estimation of train arrival time
3 years ago,interchange to lrt to pudu or titiwangsa k l
6 years ago,interchange to lrt ampangputra height plaza rakyat
6 years ago,linked with lrt putra heights hang tuah station
7 years ago,mrt station merdeka interchange with lrt station plaza rakyat
5 years ago,your comfort is our priority rapidkl knows
5 years ago,xjumpe jln kasukits the first time
4 years ago,exchange to mrtgood place  …
7 years ago,if there arent many people its quiet
7 years ago,easy access comfortable fast and cheap
4 years ago,link to plaza rakyat lrt station
5 years ago,if you want to see the independence mural go here
6 years ago,mrt merdeka can interchange to plaza rakyat line
7 years ago,connecting with plaza rakyat lrt station
3 years ago,shortcut to some zones
7 years ago,one of the most comfortable mrt stations
5 years ago,high escalator gradient factor danger
6 years ago,interchange to mosque jamek star lrt
6 years ago,it’s just that the bathroom was damaged and not repaired
4 years ago,beautiful environment and very clean
7 years ago,because of the journey that must be gone through
4 years ago,lrtplaza rakyat mrtmerdeka
6 years ago,its a new and clean station
2 years ago,central air conditioning smells
3 years ago,can the mrt go to the pavillion
6 years ago,its quite busy where i pray
6 years ago,a very comfortable subway station
4 years ago,clean and quiet
7 years ago,good facilities for travelers
7 years ago,comfortable clean spacious the best …
2 years ago,beautiful
5 years ago,my transit to bukit bintang
4 years ago,a clean shrine
3 years ago,underground mrt station
2 years ago,biased
6 years ago,normal mrt station
6 years ago,good
6 years ago,beautiful place
7 years ago,comfortable space
7 years ago,comfortable
7 years ago,very comfortable
6 years ago,its treain station
4 years ago,many places nearby
7 years ago,ac is great
6 years ago,very developed country
6 years ago,sri petaling ampang connection
5 years ago,long journey
5 years ago,public transport facilities
3 years ago,satisfying
5 years ago,clean
6 years ago,great
5 years ago,good
7 years ago,wowwww
7 years ago,easy
7 years ago,stop by
7 years ago,lost
7 years ago,wide
5 years ago,mar
6 years ago,cool
6 years ago,safe and convenient
3 years ago,continue …
6 years ago,clean
6 years ago,lost here
4 years ago,station
6 years ago,public places
4 years ago,kuala lumpur malaysia
4 years ago, …
5 years ago,independent mrt
6 years ago,independence is independence
